,ENTITY_CD,AVG_TEACHER_RATING,DISTRICT_BEDS,DISTRICT_NAME,SCHOOL_NAME,TESTED,AVG_TEST_LEVEL,FORCED_CLUSTER,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS,DISTRICT_CD,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
90,320900011260,87.16666666666667,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,BRONX CENTER FOR SCIENCE AND MATHEMATICS,49,2.91,1,358,78,29,6,18,4,1,0,118,26,306,67,26,6,6,1,1,0,76.0,17.0,237.0,52.0,221.0,48.0,387.0,84.0,32090001.0,EDWARD TOM,1363 FULTON AVE,BRONX,7189927089.0,"9-12, US",27.0,0.0,0.0,16.0,59.0,7.0,26.0,9.0,33.0,134.0,44.0,149.0,68.0,46.0,33.0,37.0,3,0,0,0,3,0,1,0
91,320900011276,80.23076923076923,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,LEADERSHIP INSTITUTE,44,1.44,0,203,95,3,1,49,23,1,0,71,33,137,64,1,0,3,1,0,0,52.0,24.0,91.0,43.0,122.0,57.0,206.0,97.0,32090001.0,MARTA COLON,1701 FULTON AVE,BRONX,7182997490.0,"9-12, US",17.0,0.0,0.0,3.0,18.0,2.0,12.0,7.0,41.0,88.0,16.0,107.0,14.0,13.0,43.0,29.0,1,0,0,0,1,0,1,0
92,320900011324,82.58333333333333,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING,76,1.86,0,441,86,28,5,50,10,3,1,163,32,325,63,16,3,5,1,0,0,92.0,18.0,258.0,50.0,254.0,50.0,469.0,92.0,32090001.0,YVETTE RIVERA,250 E 164TH ST,BRONX,7186818287.0,6-12,34.0,1.0,3.0,20.0,59.0,17.0,50.0,7.0,21.0,159.0,30.0,195.0,80.0,41.0,25.0,21.0,5,0,0,0,3,0,1,0
93,320900011365,83.63636363636364,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,ACADEMY FOR LANGUAGE AND TECHNOLOGY,98,1.9000000000000001,0,290,96,2,1,268,88,0,0,2,1,301,99,0,0,0,0,0,0,11.0,4.0,141.0,47.0,162.0,53.0,292.0,96.0,32090001.0,JOSE VINALES,1700 MACOMBS RD,BRONX,7187310219.0,9-12,28.0,0.0,0.0,3.0,11.0,16.0,57.0,3.0,11.0,66.0,12.0,102.0,11.0,11.0,40.0,39.0,2,0,0,0,1,0,1,0
94,320900011403,89.44827586206897,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,BRONX INTERNATIONAL HIGH SCHOOL,13,2.38,0,371,94,5,1,362,92,2,1,89,23,288,73,10,3,6,2,0,0,22.0,6.0,206.0,52.0,189.0,48.0,376.0,95.0,32090001.0,JOAQUIN VEGA,1110 BOSTON RD,BRONX,7186201053.0,9-12,29.0,1.0,3.0,17.0,59.0,1.0,3.0,14.0,48.0,69.0,58.0,112.0,68.0,61.0,0.0,17.0,5,0,0,0,1,0,1,0
95,320900011505,82.58823529411765,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",85,2.41,0,645,84,54,7,44,6,3,0,199,26,539,70,14,2,8,1,6,1,134.0,17.0,431.0,56.0,338.0,44.0,700.0,91.0,32090001.0,MEISHA ROSS-PORTER,244 E 163RD ST,BRONX,7184103430.0,"6-12, US",48.0,1.0,2.0,19.0,40.0,14.0,29.0,17.0,35.0,264.0,30.0,299.0,94.0,31.0,50.0,39.0,6,0,0,0,3,0,1,0
96,320900011543,79.41176470588235,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,HIGH SCHOOL FOR VIOLIN AND DANCE,22,2.13,0,328,87,15,4,41,11,0,0,134,36,238,63,1,0,1,0,2,1,105.0,28.0,328.0,87.0,48.0,13.0,343.0,91.0,32090001.0,FRANKLIN SIM,1100 BOSTON RD,BRONX,7188420687.0,"9-12, US",22.0,0.0,0.0,12.0,55.0,2.0,9.0,11.0,50.0,122.0,28.0,140.0,43.0,31.0,13.0,14.0,3,0,0,0,3,0,1,0
97,320900011564,74.76923076923077,320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,CLAREMONT INTERNATIONAL HIGH SCHOOL,8,2.1500000000000004,0,159,97,0,0,157,96,0,0,26,16,128,78,8,5,2,1,0,0,4.0,2.0,77.0,47.0,87.0,53.0,159.0,97.0,32090001.0,ELIZABETH DEMCHAK,240 E 172ND ST,BRONX,,9-10,11.0,0.0,0.0,4.0,36.0,6.0,55.0,2.0,18.0,34.0,29.0,55.0,20.0,36.0,25.0,17.0,1,0,0,0,1,0,1,0
98,321000010037,82.7741935483871,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,PS 37 MULTIPLE INTELLIGENCE SCHOOL,9,3.11,1,502,79,2,0,80,13,2,0,149,23,460,72,9,1,14,2,1,0,164.0,26.0,298.0,47.0,337.0,53.0,504.0,79.0,32100001.0,KENNETH PETRICCIONE,360 W 230TH ST,BRONX,7187960360.0,"K-8, UE, US",43.0,0.0,0.0,4.0,9.0,4.0,9.0,22.0,51.0,145.0,6.0,178.0,23.0,13.0,0.0,12.0,7,0,0,0,3,0,1,0
99,321000010045,81.42222222222222,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,THOMAS C GIORDANO MIDDLE SCHOOL 45,48,3.08,1,731,93,31,4,148,19,3,0,96,12,639,82,13,2,33,4,0,0,173.0,22.0,375.0,48.0,409.0,52.0,762.0,97.0,32100001.0,ANNAMARIA GIORDANO,2502 LORILLARD PL,BRONX,7185841660.0,"6-8, UE, US",56.0,0.0,0.0,7.0,13.0,3.0,5.0,23.0,41.0,91.0,14.0,125.0,17.0,14.0,25.0,19.0,5,0,0,0,4,0,1,0
100,321000010080,79.66666666666667,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,JHS 80 THE MOSHOLU PARKWAY ,12,3.0,1,543,87,21,3,198,32,3,0,110,18,405,65,75,12,28,5,1,0,171.0,27.0,270.0,43.0,352.0,57.0,568.0,91.0,32100001.0,EMMANUEL POLANCO,149 E MOSHOLU PKWY N,BRONX,7184056300.0,"6-9, UE, US",41.0,0.0,0.0,6.0,15.0,12.0,29.0,22.0,54.0,46.0,11.0,56.0,7.0,13.0,29.0,29.0,5,0,0,0,3,0,1,0
101,321000010095,81.19117647058823,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,PS 95 SHEILA MENCHER,28,3.3200000000000003,1,951,73,14,1,259,20,4,0,246,19,892,68,97,7,55,4,14,1,247.0,19.0,607.0,46.0,701.0,54.0,967.0,74.0,32100001.0,SERGE DAVIS,3961 HILLMAN AVE,BRONX,7187969200.0,PK-8,88.0,0.0,0.0,2.0,2.0,19.0,22.0,28.0,32.0,219.0,6.0,302.0,14.0,5.0,28.0,18.0,9,0,0,0,4,0,1,0
102,321000010118,82.01666666666667,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,JHS 118 WILLIAM W NILES,82,3.37,1,1058,89,47,4,134,11,6,1,275,23,735,62,138,12,36,3,2,0,240.0,20.0,590.0,49.0,602.0,51.0,1106.0,93.0,32100001.0,ELIZABETH LAWRENCE,577 E 179TH ST,BRONX,7185842330.0,"6-8, UE, US",78.0,3.0,4.0,8.0,10.0,19.0,24.0,31.0,40.0,206.0,8.0,247.0,17.0,7.0,36.0,21.0,6,0,0,0,4,0,1,0
103,321000010244,83.60526315789474,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,22,3.14,1,712,90,34,4,189,24,1,0,89,11,655,83,18,2,23,3,2,0,192.0,24.0,391.0,50.0,397.0,50.0,749.0,95.0,32100001.0,DOLORES PETERSON,120 W 231ST ST,BRONX,7186012869.0,"6-8, US",49.0,0.0,0.0,16.0,33.0,3.0,6.0,23.0,47.0,150.0,35.0,188.0,61.0,32.0,0.0,10.0,5,0,0,0,2,0,2,0
104,321000011213,84.3157894736842,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,BRONX ENGINEERING AND TECHNOLOGY ACADEMY ,117,1.7000000000000002,0,325,78,24,6,57,14,2,0,130,31,257,62,23,6,2,0,1,0,92.0,22.0,72.0,17.0,343.0,83.0,349.0,84.0,32100001.0,KARALYNE SPERLING,99 TERRACE VIEW AVE,BRONX,7185636678.0,9-12,26.0,0.0,0.0,4.0,15.0,4.0,15.0,13.0,50.0,89.0,10.0,137.0,25.0,18.0,0.0,17.0,5,0,0,0,1,0,1,0
105,321000011243,78.62264150943396,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,WEST BRONX ACADEMY FOR THE FUTURE,201,1.85,0,560,91,12,2,86,14,5,1,134,22,451,73,17,3,10,2,0,0,157.0,25.0,278.0,45.0,339.0,55.0,572.0,93.0,32100001.0,WILPER MORALES,500 E FORDHAM RD,BRONX,7185637139.0,6-12,43.0,0.0,0.0,5.0,12.0,9.0,21.0,12.0,28.0,140.0,10.0,186.0,22.0,12.0,22.0,20.0,6,0,0,0,2,0,1,0
106,321000011268,88.125,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,71,1.46,0,390,96,5,1,366,90,0,0,24,6,340,84,35,9,6,1,1,0,17.0,4.0,181.0,45.0,225.0,55.0,395.0,97.0,32100001.0,RONALD FOREMAN,2780 RESERVOIR AVE,BRONX,7183298580.0,9-12,24.0,0.0,0.0,0.0,0.0,3.0,13.0,15.0,63.0,116.0,0.0,143.0,0.0,0.0,40.0,13.0,3,0,0,0,1,0,1,0
107,321000011433,81.03225806451613,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,100,1.63,0,431,86,33,7,106,21,1,0,110,22,368,73,11,2,10,2,1,0,116.0,23.0,286.0,57.0,215.0,43.0,464.0,93.0,32100001.0,JASON MAASS,2780 RESEVOIR AVE,BRONX,7183297380.0,"9-12, US",32.0,0.0,0.0,10.0,31.0,3.0,9.0,10.0,31.0,127.0,17.0,161.0,28.0,17.0,,14.0,6,0,0,0,3,0,1,0
108,321000011437,80.74193548387096,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,FORDHAM HIGH SCHOOL FOR THE ARTS,98,2.49,0,328,81,32,8,21,5,1,0,139,34,250,62,6,1,7,2,0,0,91.0,23.0,256.0,64.0,147.0,36.0,360.0,89.0,32100001.0,IRIS BLIGE,500 E FORDHAM RD,BRONX,7187334656.0,9-12,29.0,1.0,3.0,15.0,52.0,19.0,66.0,6.0,21.0,166.0,44.0,193.0,78.0,40.0,39.0,33.0,2,0,0,0,1,0,1,0
109,321000011438,78.96666666666667,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLOGY,28,2.0999999999999996,0,390,85,24,5,86,19,0,0,135,29,304,66,10,2,9,2,2,0,124.0,27.0,183.0,40.0,277.0,60.0,414.0,90.0,32100001.0,MARY ANN TUCKER,500 E FORDHAM RD,BRONX,7187335024.0,"9-12, US",29.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,48.0,102.0,0.0,142.0,2.0,1.0,0.0,23.0,5,0,0,0,3,0,1,1
110,321000011440,78.89041095890411,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,DEWITT CLINTON HIGH SCHOOL,201,1.5499999999999998,0,2039,75,79,3,581,21,15,1,869,32,1533,57,210,8,70,3,10,0,476.0,18.0,1205.0,45.0,1502.0,55.0,2118.0,78.0,32100001.0,SANTIAGO TAVERAS,100 W MOSHOLU PKWY S,BRONX,7185431000.0,"9-12, US",166.0,3.0,2.0,33.0,20.0,1.0,1.0,108.0,65.0,550.0,17.0,728.0,127.0,17.0,57.0,29.0,23,0,0,0,11,0,1,0
111,321000011445,86.34057971014492,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,BRONX HIGH SCHOOL OF SCIENCE,75,4.53,1,1073,35,365,12,2,0,7,0,91,3,196,6,1894,62,703,23,146,5,46.0,2.0,1295.0,43.0,1742.0,57.0,1438.0,47.0,32100001.0,JEAN DONOHUE,75 W 205TH ST,BRONX,7188177700.0,9-12,141.0,2.0,1.0,4.0,3.0,20.0,14.0,89.0,63.0,796.0,1.0,882.0,14.0,2.0,16.0,16.0,13,0,0,0,7,0,1,0
112,321000011459,79.5,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,EAST FORDHAM ACADEMY FOR THE ARTS,8,3.16,1,337,93,15,4,83,23,0,0,54,15,295,82,8,2,4,1,0,0,76.0,21.0,177.0,49.0,184.0,51.0,352.0,98.0,32100001.0,TANICIA WILLIAMS,120 E 184TH ST,BRONX,7182204185.0,"6-8, UE, US",24.0,1.0,4.0,12.0,50.0,7.0,29.0,5.0,21.0,69.0,48.0,90.0,41.0,46.0,31.0,36.0,2,0,0,0,2,0,1,0
113,321000011477,88.13793103448276,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,122,2.4799999999999995,0,387,87,26,6,138,31,0,0,120,27,252,57,48,11,23,5,0,0,39.0,9.0,232.0,52.0,211.0,48.0,413.0,93.0,32100001.0,KRISTEN LARSON,99 TERRACE VIEW AVE,BRONX,7185610973.0,9-12,28.0,0.0,0.0,2.0,7.0,2.0,7.0,20.0,71.0,97.0,7.0,122.0,13.0,11.0,71.0,33.0,1,1,0,0,2,0,1,0
114,321000011549,91.2,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,DISCOVERY HIGH SCHOOL,64,3.19,1,430,81,18,3,123,23,1,0,91,17,421,79,14,3,6,1,1,0,141.0,26.0,230.0,43.0,304.0,57.0,448.0,84.0,32100001.0,ROLANDO RIVERA,2780 RESERVOIR AVE,BRONX,7187333872.0,"9-12, US",28.0,0.0,0.0,10.0,36.0,10.0,36.0,10.0,36.0,145.0,30.0,167.0,51.0,31.0,23.0,25.0,4,0,0,0,2,0,1,0
115,321000011696,91.57692307692308,321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,20,4.3,1,89,23,22,6,0,0,2,1,27,7,60,15,87,22,207,53,5,1,8.0,2.0,176.0,45.0,212.0,55.0,111.0,29.0,32100001.0,ALESSANDRO WEISS,2925 GOULDEN AVE,BRONX,7183292144.0,9-12,25.0,0.0,0.0,2.0,8.0,0.0,0.0,17.0,68.0,114.0,2.0,124.0,4.0,3.0,0.0,8.0,2,0,0,0,1,0,1,0
116,321100010089,78.28767123287672,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,PS 89,31,3.16,1,905,66,11,1,251,18,13,1,340,25,691,50,95,7,229,17,1,0,290.0,21.0,663.0,48.0,706.0,52.0,919.0,67.0,32110001.0,RALPH MARTINEZ,980 MACE AVE,BRONX,7186530835.0,"PK-8, UE, US",82.0,0.0,0.0,4.0,5.0,12.0,15.0,35.0,43.0,165.0,4.0,223.0,8.0,4.0,0.0,17.0,8,0,0,0,3,0,1,0
117,321100010127,82.97674418604652,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,JHS 127 THE CASTLE HILL ,55,3.31,1,496,67,19,3,118,16,6,1,181,24,334,45,204,28,15,2,0,0,92.0,12.0,363.0,49.0,377.0,51.0,515.0,70.0,32110001.0,HARRY SHERMAN,1560 PURDY ST,BRONX,7188928600.0,"6-8, US",51.0,1.0,2.0,9.0,18.0,13.0,25.0,13.0,25.0,100.0,14.0,120.0,18.0,15.0,8.0,17.0,10,0,0,0,3,0,1,0
118,321100010175,82.16666666666667,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,PS 175 CITY ISLAND,8,3.25,1,81,25,26,8,3,1,0,0,20,6,86,26,16,5,200,62,3,1,60.0,18.0,153.0,47.0,172.0,53.0,107.0,33.0,32110001.0,AMY LIPSON,200 CITY ISLAND AVE,BRONX,7188851093.0,K-8,23.0,0.0,0.0,1.0,4.0,7.0,30.0,7.0,30.0,62.0,3.0,83.0,2.0,2.0,0.0,14.0,2,1,0,0,0,0,1,0
119,321100010181,84.15555555555555,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,IS 181 PABLO CASALS,96,2.5799999999999996,0,564,65,86,10,12,1,4,0,564,65,217,25,53,6,30,3,5,1,177.0,20.0,446.0,51.0,427.0,49.0,650.0,74.0,32110001.0,CHRISTOPHER WARNOCK,800 BAYCHESTER AVE,BRONX,7189045600.0,"6-8, UE, US",51.0,1.0,2.0,7.0,14.0,13.0,25.0,20.0,39.0,93.0,13.0,112.0,15.0,13.0,20.0,18.0,5,1,0,0,3,0,1,0
120,321100010194,81.88709677419355,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,PS/MS 194,29,3.5500000000000003,1,973,69,17,1,202,14,20,1,123,9,777,55,415,30,68,5,3,0,195.0,14.0,689.0,49.0,717.0,51.0,991.0,70.0,32110001.0,ROSA SIFUENTES-ROSADO,2365 WATERBURY AVE,BRONX,7188925270.0,"K-8, UE, US",86.0,1.0,1.0,5.0,6.0,11.0,13.0,38.0,44.0,209.0,0.0,318.0,10.0,3.0,9.0,18.0,9,0,0,0,3,0,1,0
121,321100011249,81.15384615384616,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,BRONX HEALTH SCIENCES HIGH SCHOOL,125,2.09,0,250,72,35,10,13,4,6,2,190,55,121,35,18,5,6,2,7,2,36.0,10.0,204.0,59.0,144.0,41.0,285.0,82.0,32110001.0,MIRIAM RIVAS,750 BAYCHESTER AVE,BRONX,7188624406.0,"9-12, US",19.0,0.0,0.0,4.0,21.0,1.0,5.0,9.0,47.0,65.0,6.0,68.0,14.0,21.0,0.0,5.0,3,0,0,0,1,0,1,0
122,321100011455,84.87323943661971,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,HARRY S TRUMAN HIGH SCHOOL,425,1.7200000000000002,0,1246,65,87,5,128,7,17,1,1008,53,813,43,44,2,27,1,2,0,388.0,20.0,769.0,40.0,1142.0,60.0,1334.0,70.0,32110001.0,KERI ALFANO,750 BAYCHESTER AVE,BRONX,7189045400.0,"9-12, US",87.0,0.0,0.0,11.0,13.0,18.0,21.0,39.0,45.0,325.0,14.0,410.0,52.0,13.0,53.0,26.0,14,0,0,0,7,0,1,0
123,321100011542,77.45833333333333,321100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #11,PELHAM PREPARATORY ACADEMY,77,1.8900000000000001,0,296,62,45,9,10,2,4,1,190,40,230,48,23,5,32,7,2,0,104.0,22.0,230.0,48.0,251.0,52.0,342.0,71.0,32110001.0,CARLOS SANTIAGO,925 ASTOR AVE,BRONX,7189443401.0,"9-12, US",26.0,0.0,0.0,8.0,31.0,4.0,15.0,11.0,42.0,123.0,22.0,135.0,32.0,24.0,0.0,8.0,3,2,0,0,3,0,1,0
124,321200010098,78.89473684210526,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,JHS 98 HERMAN RIDDER,17,3.0,1,290,92,14,4,61,19,2,1,110,35,189,60,10,3,3,1,0,0,91.0,29.0,146.0,46.0,168.0,54.0,304.0,97.0,32120001.0,CLARALEE IROBUNDA,1619 BOSTON RD,BRONX,7185898200.0,"6-8, US",27.0,0.0,0.0,3.0,11.0,2.0,7.0,10.0,37.0,58.0,10.0,101.0,20.0,20.0,40.0,17.0,7,0,0,0,3,0,1,0
125,321200010129,86.64864864864865,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,MS 129 ACADEMY OF INDEPENDENT LEARNING AND LEADERSHIP,5,3.2,1,480,93,15,3,79,15,1,0,160,31,337,66,10,2,6,1,0,0,152.0,30.0,255.0,50.0,259.0,50.0,495.0,96.0,32120001.0,RAYMOND GRANDA,2055 MAPES AVE,BRONX,7189335976.0,"6-8, US",38.0,0.0,0.0,15.0,39.0,6.0,16.0,19.0,50.0,108.0,27.0,128.0,39.0,30.0,22.0,17.0,4,0,0,0,3,0,1,0
126,321200010211,81.62068965517241,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,PS 211 ,7,4.04,1,549,91,27,4,171,28,2,0,71,12,521,87,5,1,2,0,0,0,147.0,24.0,294.0,49.0,307.0,51.0,576.0,96.0,32120001.0,BETTY GONZALEZ-SOTO,1919 PROSPECT AVE,BRONX,7189010436.0,"PK-8, UE, US",42.0,0.0,0.0,5.0,12.0,3.0,7.0,22.0,52.0,127.0,9.0,177.0,27.0,15.0,0.0,9.0,9,0,0,0,3,0,1,0
127,321200010214,80.85106382978724,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,PS 214,32,3.1900000000000004,1,853,89,47,5,121,13,20,2,229,24,667,70,20,2,17,2,1,0,184.0,19.0,452.0,47.0,502.0,53.0,900.0,94.0,32120001.0,DAVID CINTRON,1970 W FARMS RD,BRONX,7185896728.0,"PK-8, UE, US",69.0,0.0,0.0,3.0,4.0,9.0,13.0,20.0,29.0,163.0,1.0,194.0,4.0,2.0,27.0,22.0,10,0,0,0,4,0,1,0
128,321200010242,82.23809523809524,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,MOTT HALL V,68,3.2399999999999998,1,552,84,24,4,72,11,7,1,134,20,481,73,26,4,8,1,0,0,153.0,23.0,328.0,50.0,328.0,50.0,576.0,88.0,32120001.0,PETER OROSZLANY,1551 E 172ND ST,BRONX,7186208160.0,"6-12, UE",49.0,4.0,8.0,26.0,53.0,21.0,43.0,7.0,14.0,214.0,36.0,273.0,105.0,38.0,30.0,27.0,6,0,0,0,2,0,1,0
129,321200011267,85.82926829268293,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,BRONX LATIN SCHOOL,80,2.3500000000000005,0,465,89,14,3,83,16,1,0,125,24,388,74,5,1,2,0,0,0,123.0,24.0,256.0,49.0,265.0,51.0,479.0,92.0,32120001.0,ANNETTE FIORENTINO,800 HOME ST,BRONX,7189916349.0,"6-12, US",39.0,0.0,0.0,9.0,23.0,15.0,38.0,6.0,15.0,140.0,18.0,167.0,34.0,20.0,37.0,29.0,3,0,0,0,0,0,1,0
130,321200011388,89.25,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,52,2.5999999999999996,0,387,99,1,0,368,94,1,0,0,0,390,100,0,0,0,0,0,0,6.0,2.0,181.0,46.0,210.0,54.0,388.0,99.0,32120001.0,BRIDGIT CLAIRE BYE,1300 BOYNTON AVE,BRONX,7189917238.0,9-12,29.0,0.0,0.0,8.0,28.0,5.0,17.0,3.0,10.0,89.0,18.0,124.0,34.0,27.0,29.0,22.0,3,0,0,0,1,0,1,0
131,321200011684,77.5625,321200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #12,WINGS ACADEMY,108,1.52,0,421,81,30,6,18,3,2,0,299,57,205,39,6,1,5,1,4,1,119.0,23.0,229.0,44.0,292.0,56.0,452.0,87.0,32120001.0,TUWANNA WILLIAMS GRAY,1122 E 180TH ST,BRONX,7185971751.0,"9-12, US",31.0,1.0,3.0,6.0,19.0,4.0,13.0,17.0,55.0,165.0,7.0,211.0,23.0,11.0,33.0,26.0,5,0,0,0,2,0,1,0
132,331300010113,79.42553191489361,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,MS 113 RONALD EDMONDS LEARNING CENTER,46,3.32,1,578,80,32,4,36,5,5,1,522,72,149,21,38,5,9,1,0,0,152.0,21.0,353.0,49.0,370.0,51.0,611.0,85.0,33130001.0,DAWNIQUE DAUGHTRY,300 ADELPHI ST,BROOKLYN,7188346734.0,"6-8, UE, US",51.0,0.0,0.0,5.0,10.0,0.0,0.0,27.0,53.0,145.0,9.0,198.0,22.0,11.0,20.0,11.0,13,0,0,0,3,0,1,0
133,331300010265,82.29629629629629,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,71,1.4500000000000002,0,386,80,24,5,20,4,1,0,348,72,115,24,6,1,5,1,9,2,96.0,20.0,312.0,64.0,172.0,36.0,410.0,85.0,33130001.0,PAULA HOLMES,101 PARK AVE,BROOKLYN,7188346760.0,"6-12, US",33.0,1.0,3.0,7.0,21.0,5.0,15.0,15.0,45.0,163.0,13.0,178.0,34.0,19.0,20.0,16.0,7,0,0,0,2,0,1,0
134,331300010282,83.44680851063829,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,PS 282 PARK SLOPE,26,3.08,1,543,59,70,8,21,2,3,0,634,68,199,21,24,3,64,7,4,0,123.0,13.0,470.0,51.0,458.0,49.0,613.0,66.0,33130001.0,MAGALIE ALEXIS,180 6TH AVE,BROOKLYN,7186221626.0,"PK-8, UE, US",63.0,1.0,2.0,6.0,10.0,5.0,8.0,18.0,29.0,144.0,3.0,171.0,11.0,6.0,0.0,14.0,5,0,0,0,3,0,1,0
135,331300011412,82.55,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",75,1.82,0,323,80,27,7,12,3,7,2,302,75,82,20,3,1,8,2,2,0,88.0,22.0,220.0,54.0,184.0,46.0,350.0,87.0,33130001.0,JAMES O'BRIEN,300 WILLOUGHBY AVE,BROOKLYN,7182305748.0,"9-12, US",29.0,0.0,0.0,6.0,21.0,3.0,10.0,11.0,38.0,59.0,12.0,77.0,20.0,26.0,40.0,31.0,4,0,0,0,1,0,1,0
136,331300011419,79.72,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCI, TECH AND CREATIVE ARTS",65,2.25,0,381,72,45,9,28,5,2,0,386,73,89,17,32,6,10,2,10,2,86.0,16.0,246.0,47.0,283.0,53.0,426.0,81.0,33130001.0,DAHLIA MCGREGOR,49 FLATBUSH AVE EXT,BROOKLYN,7182439413.0,"9-12, US",33.0,1.0,3.0,1.0,3.0,3.0,9.0,17.0,52.0,118.0,0.0,140.0,3.0,2.0,25.0,18.0,4,0,0,0,2,0,1,0
